iteration,elapsed_seconds
7008,0.001453958
7009,0.001454125
7010,0.00145425
7011,0.001454375
7012,0.001454542
7013,0.001454708
7014,0.001454833
7015,0.001454958
7016,0.001455083
7017,0.001455292
7018,0.0014555
7019,0.001455583
7020,0.00145575
7021,0.001455875
7022,0.001456
7023,0.001456125
7024,0.001456292
7025,0.0014565
7026,0.001456625
7027,0.00145675
7028,0.001456875
7029,0.001457
7030,0.001457167
7031,0.001457375
7032,0.0014575
7033,0.001457667
7034,0.001457833
7035,0.001457958
7036,0.001458083
7037,0.00145825
7038,0.001458417
7039,0.001458583
7040,0.001458708
7041,0.001458833
7042,0.001459
7043,0.001459125
7044,0.001459292
7045,0.0014595
7046,0.001459667
7047,0.001459833
7048,0.001459958
7049,0.001460083
7050,0.00146025
7051,0.001460417
7052,0.001460583
7053,0.001460708
7054,0.001460833
7055,0.001460958
7056,0.001461083
7057,0.00146125
7058,0.001461417
7059,0.001461625
7060,0.00146175
7061,0.001461875
7062,0.001462
7063,0.001462167
7064,0.001462375
7065,0.001462542
7066,0.001462708
7067,0.001462833
7068,0.001462958
7069,0.001463083
7070,0.00146325
7071,0.001463375
7072,0.001463542
7073,0.001463708
7074,0.001463875
7075,0.001464
7076,0.001464125
7077,0.001464292
7078,0.0014645
7079,0.001464625
7080,0.00146475
7081,0.001464917
7082,0.001465083
7083,0.00146525
7084,0.001465417
7085,0.001465583
7086,0.001465708
7087,0.001465833
7088,0.001466
7089,0.001466125
7090,0.001466292
7091,0.0014665
7092,0.001466625
7093,0.00146675
7094,0.001466875
7095,0.001467
7096,0.001467125
7097,0.001467292
7098,0.0014675
7099,0.001467625
7100,0.00146775
7101,0.001467875
7102,0.001468
7103,0.001468208
7104,0.001510333
7105,0.0015105
7106,0.001510667
7107,0.001510833
7108,0.001510958
7109,0.001511083
7110,0.001511208
7111,0.001511375
7112,0.001511542
7113,0.001511708
7114,0.001511833
7115,0.001511958
7116,0.001512083
7117,0.00151225
7118,0.001512458
7119,0.001512583
7120,0.001512708
7121,0.001512833
7122,0.001512958
7123,0.001513125
7124,0.001513292
7125,0.001513458
7126,0.001513625
7127,0.00151375
7128,0.001513875
7129,0.001514
7130,0.001514167
7131,0.001514375
7132,0.0015145
7133,0.001514625
7134,0.001514792
7135,0.001514958
7136,0.001515083
7137,0.00151525
7138,0.001515417
7139,0.001515583
7140,0.001515708
7141,0.001515875
7142,0.0015175
7143,0.001517708
7144,0.001517833
7145,0.001517958
7146,0.001518083
7147,0.001518208
7148,0.001518333
7149,0.001518542
7150,0.00151875
7151,0.001518875
7152,0.001519
7153,0.001519125
7154,0.00151925
7155,0.001519375
7156,0.001519583
7157,0.001519708
7158,0.001519875
7159,0.00152
7160,0.001520125
7161,0.00152025
7162,0.001520375
7163,0.001520542
7164,0.00152075
7165,0.001520917
7166,0.001521042
7167,0.00152125
7168,0.001521375
7169,0.001521542
7170,0.00152175
7171,0.001521875
7172,0.001522
7173,0.001522125
7174,0.001522292
7175,0.001522458
7176,0.001522667
7177,0.001522833
7178,0.001522958
7179,0.001523083
7180,0.001523208
7181,0.001523333
7182,0.0015235
7183,0.001523667
7184,0.001523833
7185,0.001523958
7186,0.001524083
7187,0.00152425
7188,0.001524375
7189,0.0015245
7190,0.001524667
7191,0.001524833
7192,0.001524958
7193,0.001525083
7194,0.001525208
7195,0.001525417
7196,0.001525625
7197,0.00152575
7198,0.001525875
7199,0.001526
7200,0.001526125
7201,0.00152625
7202,0.001526417
7203,0.001526625
7204,0.001526792
7205,0.001526958
7206,0.001527083
7207,0.001527208
7208,0.001527333
7209,0.0015275
7210,0.001527667
7211,0.001527833
7212,0.001527958
7213,0.001528083
7214,0.001528208
7215,0.001528375
7216,0.0015285
7217,0.001528667
7218,0.001528833
7219,0.001528958
7220,0.001529125
7221,0.00152925
7222,0.001529417
7223,0.001529583
7224,0.001529708
7225,0.001529875
7226,0.00153
7227,0.001530125
7228,0.001530292
7229,0.0015305
7230,0.001530625
7231,0.00153075
7232,0.001530917
7233,0.001531083
7234,0.001531208
7235,0.001531375
7236,0.001531542
7237,0.001531708
7238,0.001531833
7239,0.001531958
7240,0.001532083
7241,0.001532208
7242,0.001532375
7243,0.001532542
7244,0.001532708
7245,0.001532833
7246,0.001532958
7247,0.001533083
7248,0.00153325
7249,0.001533417
7250,0.001533625
7251,0.00153375
7252,0.001533875
7253,0.001534
7254,0.001534125
7255,0.001534292
7256,0.0015345
7257,0.001534625
7258,0.00153475
7259,0.001534917
7260,0.001537167
7261,0.001537375
7262,0.0015375
7263,0.001537667
7264,0.001537833
7265,0.001537958
7266,0.001538083
7267,0.001538208
7268,0.001538375
7269,0.001538542
7270,0.001538708
7271,0.001538833
7272,0.001538958
7273,0.001539125
7274,0.001539292
7275,0.0015395
7276,0.001539625
7277,0.00153975
7278,0.001539875
7279,0.001540042
7280,0.00154025
7281,0.001540417
7282,0.001540583
7283,0.001540708
7284,0.001540833
7285,0.001540958
7286,0.001541083
7287,0.00154125
7288,0.001541458
7289,0.001541583
7290,0.001541708
7291,0.001541833
7292,0.001541958
7293,0.001542083
7294,0.001542292
7295,0.001542458
7296,0.001542625
7297,0.00154275
7298,0.001542833
7299,0.001543
7300,0.001543125
7301,0.001543292
7302,0.0015435
7303,0.001543625
7304,0.00154375
7305,0.001543875
7306,0.001544
7307,0.001544167
7308,0.001544375
7309,0.001544542
7310,0.001544708
7311,0.001544833
7312,0.001544958
7313,0.001545083
7314,0.00154525
7315,0.001545417
7316,0.001545542
7317,0.001545708
7318,0.001545875
7319,0.001546
7320,0.001546167
7321,0.001546375
7322,0.0015465
7323,0.001546625
7324,0.001546792
7325,0.001546958
7326,0.001547083
7327,0.00154725
7328,0.001547417
7329,0.001547583
7330,0.001547708
7331,0.001547833
7332,0.001547958
7333,0.001548083
7334,0.00154825
7335,0.001548417
7336,0.001548583
7337,0.00154875
7338,0.001548875
7339,0.001549
7340,0.001549167
7341,0.001549375
7342,0.0015495
7343,0.001549667
7344,0.001549833
7345,0.001549958
7346,0.001550083
7347,0.00155025
7348,0.001550417
7349,0.001550583
7350,0.001550708
7351,0.001550833
7352,0.001551
7353,0.001551125
7354,0.001551292
7355,0.001551458
7356,0.001551625
7357,0.00155175
7358,0.001551875
7359,0.001552
7360,0.001552167
7361,0.001552375
7362,0.0015525
7363,0.001552625
7364,0.00155275
7365,0.001552875
7366,0.001553
7367,0.001553167
7368,0.001553375
7369,0.0015535
7370,0.001553667
7371,0.001553833
7372,0.001553958
7373,0.001554083
7374,0.00155425
7375,0.001554417
7376,0.001554583
7377,0.001554708
7378,0.001554833
7379,0.001554958
7380,0.001555125
7381,0.001555292
7382,0.0015555
7383,0.001555625
7384,0.00155575
7385,0.001555875
7386,0.001556042
7387,0.00155625
7388,0.001556417
7389,0.001556583
7390,0.001556708
7391,0.001556833
7392,0.001556958
7393,0.001557125
7394,0.001557292
7395,0.001557458
7396,0.001557625
7397,0.001559583
7398,0.00155975
7399,0.001559875
7400,0.00156
7401,0.001560125
7402,0.00156025
7403,0.001560417
7404,0.001560625
7405,0.00156075
7406,0.001560875
7407,0.001561
7408,0.001561125
7409,0.001561292
7410,0.001561542
7411,0.001561708
7412,0.001561833
7413,0.001562
7414,0.001562125
7415,0.00156225
7416,0.001562417
7417,0.001562625
7418,0.00156275
7419,0.001562875
7420,0.001563
7421,0.001563125
7422,0.001563292
7423,0.0015635
7424,0.001563625
7425,0.001563792
7426,0.001563958
7427,0.001564083
7428,0.001564208
7429,0.001564375
7430,0.001564542
7431,0.001564708
7432,0.001564833
7433,0.001565
7434,0.001565125
7435,0.00156525
7436,0.001565417
7437,0.001565583
7438,0.00156575
7439,0.001565917
7440,0.001566125
7441,0.00156625
7442,0.001566375
7443,0.001566542
7444,0.001566708
7445,0.001566875
7446,0.001567
7447,0.001567125
7448,0.001567292
7449,0.0015675
7450,0.001567667
7451,0.001567833
7452,0.001567958
7453,0.001568083
7454,0.00156825
7455,0.001568375
7456,0.001568542
7457,0.00156875
7458,0.001568875
7459,0.001569
7460,0.001569125
7461,0.001569792
7462,0.00157
7463,0.001570167
7464,0.001570333
7465,0.001570458
7466,0.001570583
7467,0.001570708
7468,0.001570875
7469,0.001571042
7470,0.00157125
7471,0.001571375
7472,0.0015715
7473,0.001571625
7474,0.00157175
7475,0.001571875
7476,0.001572042
7477,0.00157225
7478,0.001572417
7479,0.001572583
7480,0.001572708
7481,0.001572833
7482,0.001573
7483,0.001573167
7484,0.001573375
7485,0.0015735
7486,0.001573625
7487,0.00157375
7488,0.001573875
7489,0.001574042
7490,0.001574208
7491,0.001574375
7492,0.0015745
7493,0.001574625
7494,0.00157475
7495,0.001574875
7496,0.001575042
7497,0.00157525
7498,0.001575375
7499,0.001575542
7500,0.001575708
7501,0.001575833
7502,0.001575958
7503,0.001576083
7504,0.00157625
7505,0.001576375
7506,0.001576542
7507,0.001576708
7508,0.001576875
7509,0.001577042
7510,0.00157725
7511,0.001577375
7512,0.0015775
7513,0.001577625
7514,0.00157775
7515,0.001579708
7516,0.001579875
7517,0.001580042
7518,0.001580208
7519,0.001580333
7520,0.001580458
7521,0.001580583
7522,0.00158075
7523,0.001580917
7524,0.001581083
7525,0.00158125
7526,0.001581375
7527,0.0015815
7528,0.001581625
7529,0.001581792
7530,0.001582
7531,0.001582167
7532,0.001582333
7533,0.001582458
7534,0.001582583
7535,0.00158275
7536,0.001582917
7537,0.001583083
7538,0.001583208
7539,0.001583333
7540,0.0015835
7541,0.001583625
7542,0.001583792
7543,0.001584
7544,0.001584167
7545,0.001584333
7546,0.001584458
7547,0.001584583
7548,0.00158475
7549,0.001584917
7550,0.001585083
7551,0.001585208
7552,0.001585333
7553,0.001585458
7554,0.001585625
7555,0.001585792
7556,0.001586
7557,0.001586125
7558,0.00158625
7559,0.001586375
7560,0.0015865
7561,0.001586625
7562,0.001586792
7563,0.001587
7564,0.001587125
7565,0.00158725
7566,0.001587375
7567,0.0015875
7568,0.001587708
7569,0.001587875
7570,0.001588
7571,0.001588125
7572,0.00158825
7573,0.001588417
7574,0.001588625
7575,0.001588792
7576,0.001588958
7577,0.001589083
7578,0.001589208
7579,0.001589333
7580,0.0015895
7581,0.001589667
7582,0.001589917
7583,0.001590083
7584,0.001590208
7585,0.001590333
7586,0.001590458
7587,0.001590583
7588,0.00159075
7589,0.001590917
7590,0.001591083
7591,0.00159125
7592,0.001591333
7593,0.001591458
7594,0.001591625
7595,0.00159175
7596,0.001591958
7597,0.001592083
7598,0.001592208
7599,0.001592375
7600,0.0015925
7601,0.001592667
7602,0.001592875
7603,0.001593
7604,0.001593125
7605,0.00159325
7606,0.001593375
7607,0.0015935
7608,0.001593667
7609,0.001593875
7610,0.001594
7611,0.001594167
7612,0.001594333
7613,0.001594458
7614,0.001594625
7615,0.001594792
7616,0.001594958
7617,0.001595083
7618,0.001595208
7619,0.001595333
7620,0.001595458
7621,0.001595625
7622,0.001595792
7623,0.001595958
7624,0.001596083
7625,0.00159625
7626,0.001596375
7627,0.0015965
7628,0.001596625
7629,0.001596792
7630,0.001596958
7631,0.001597125
7632,0.00159725
7633,0.001597375
7634,0.001597542
7635,0.00159775
7636,0.001597875
7637,0.001598
7638,0.001598125
7639,0.00159825
7640,0.001598458
7641,0.001598625
7642,0.00159875
7643,0.001598875
7644,0.001599
7645,0.001599125
7646,0.001599292
7647,0.0015995
7648,0.001599625
7649,0.00159975
7650,0.001599875
7651,0.001600042
7652,0.001601875
7653,0.001602042
7654,0.001602208
7655,0.001602333
7656,0.0016025
7657,0.001602625
7658,0.001602792
7659,0.001603
7660,0.001603125
7661,0.00160325
7662,0.001603375
7663,0.0016035
7664,0.001603667
7665,0.001603875
7666,0.001604
7667,0.001604125
7668,0.00160425
7669,0.001604417
7670,0.001604625
7671,0.001604792
7672,0.001604958
7673,0.001605083
7674,0.001605208
7675,0.001605333
7676,0.001605458
7677,0.001605625
7678,0.001605792
7679,0.001605958
7680,0.001606083
7681,0.00160625
7682,0.001606375
7683,0.0016065
7684,0.001606667
7685,0.001606875
7686,0.001607
7687,0.001607125
7688,0.00160725
7689,0.001607375
7690,0.001607542
7691,0.00160775
7692,0.001607917
7693,0.001608083
7694,0.001608208
7695,0.001608333
7696,0.001608458
7697,0.001608625
7698,0.001608833
7699,0.001608958
7700,0.001609083
7701,0.001609208
7702,0.001609333
7703,0.0016095
7704,0.001609667
7705,0.001609833
7706,0.001609958
7707,0.001610083
7708,0.001610208
7709,0.001610333
7710,0.0016105
7711,0.001610667
7712,0.001610833
7713,0.001611
7714,0.001611083
7715,0.00161125
7716,0.001611375
7717,0.001611542
7718,0.001611708
7719,0.001611833
7720,0.001612
7721,0.001612125
7722,0.00161225
7723,0.001612458
7724,0.001612625
7725,0.00161275
7726,0.001612875
7727,0.001613042
7728,0.001613208
7729,0.001613333
7730,0.0016135
7731,0.001613667
7732,0.001613833
7733,0.001613958
7734,0.001614083
7735,0.001614208
7736,0.001614375
7737,0.001614542
7738,0.001614708
7739,0.001614875
7740,0.001615
7741,0.001615125
7742,0.00161525
7743,0.001615417
7744,0.001615625
7745,0.00161575
7746,0.001615875
7747,0.001616
7748,0.001616125
7749,0.001616292
7750,0.001616458
7751,0.001616625
7752,0.00161675
7753,0.001616875
7754,0.001617
7755,0.001617167
7756,0.001617375
7757,0.001617542
7758,0.001617708
7759,0.001617833
7760,0.001618
7761,0.001618125
7762,0.00161825
7763,0.001618417
7764,0.001618583
7765,0.00161875
7766,0.001618875
7767,0.001619
7768,0.001619125
7769,0.00161925
7770,0.001621125
7771,0.001621292
7772,0.0016215
7773,0.001621625
7774,0.00162175
7775,0.001621875
7776,0.001622042
7777,0.001622208
7778,0.001622375
7779,0.0016225
7780,0.001622625
7781,0.00162275
7782,0.001622917
7783,0.001623083
7784,0.001623208
7785,0.001623375
7786,0.0016235
7787,0.001623625
7788,0.001623792
7789,0.001624
7790,0.001624167
7791,0.001624333
7792,0.001624458
7793,0.001624583
7794,0.001624708
7795,0.001624875
7796,0.001625042
7797,0.001625208
7798,0.001625333
7799,0.0016255
7800,0.001625625
7801,0.00162575
7802,0.001625917
7803,0.001626125
7804,0.00162625
7805,0.001626375
7806,0.0016265
7807,0.001626625
7808,0.001626792
7809,0.001627
7810,0.001627208
7811,0.001627333
7812,0.001627458
7813,0.001627583
7814,0.001627708
7815,0.001627875
7816,0.001628042
7817,0.001628208
7818,0.001628375
7819,0.0016285
7820,0.001628583
7821,0.00162875
7822,0.001628917
7823,0.001629083
7824,0.00162925
7825,0.001629375
7826,0.0016295
7827,0.001629625
7828,0.001629792
7829,0.00163
7830,0.001630125
7831,0.001630292
7832,0.001630458
7833,0.001630583
7834,0.001630708
7835,0.001630875
7836,0.001631042
7837,0.001631208
7838,0.001631333
7839,0.0016315
7840,0.001631625
7841,0.001631792
7842,0.001631958
7843,0.001632083
7844,0.001632208
7845,0.001632375
7846,0.0016325
7847,0.001632625
7848,0.001632792
7849,0.001633
7850,0.001633125
7851,0.00163325
7852,0.001633375
7853,0.0016335
7854,0.001633667
7855,0.001633875
7856,0.001634
7857,0.001634125
7858,0.00163425
7859,0.001634375
7860,0.001634542
7861,0.00163475
7862,0.001634917
7863,0.001635083
7864,0.001635208
7865,0.001635333
7866,0.001635458
7867,0.001635583
7868,0.00163575
7869,0.001635917
7870,0.001636083
7871,0.001636208
7872,0.001636333
7873,0.001636458
7874,0.001636625
7875,0.001636792
7876,0.001636958
7877,0.001637125
7878,0.00163725
7879,0.001637375
7880,0.0016375
7881,0.001637667
7882,0.001637875
7883,0.001638
7884,0.001638167
7885,0.001638333
7886,0.001638458
7887,0.001638583
7888,0.00163875
7889,0.001638958
7890,0.001639083
7891,0.001639208
7892,0.001639333
7893,0.001639458
7894,0.001639625
7895,0.001639792
7896,0.001639958
7897,0.001640083
7898,0.00164025
7899,0.001640375
7900,0.0016405
7901,0.001640667
7902,0.001640875
7903,0.001641
7904,0.001641125
7905,0.00164125
7906,0.001641417
7907,0.001643292
7908,0.0016435
7909,0.001643625
7910,0.00164375
7911,0.001643875
7912,0.001644
7913,0.001644167
7914,0.001644375
7915,0.0016445
7916,0.001644625
7917,0.001644792
7918,0.001644958
7919,0.001645083
7920,0.00164525
7921,0.001645417
7922,0.001645583
7923,0.00164575
7924,0.001645875
7925,0.001646
7926,0.001646125
7927,0.001646292
7928,0.001646458
7929,0.001646583
7930,0.00164675
7931,0.001646875
7932,0.001647042
7933,0.00164725
7934,0.001647417
7935,0.001647583
7936,0.001647708
7937,0.001647833
7938,0.001647958
7939,0.001648125
7940,0.00164825
7941,0.001648417
7942,0.001648583
7943,0.001648708
7944,0.001648875
7945,0.001649
7946,0.001649167
7947,0.001649375
7948,0.0016495
7949,0.001649667
7950,0.001649833
7951,0.001649958
7952,0.001650083
7953,0.001650208
7954,0.001650375
7955,0.001650542
7956,0.001650708
7957,0.001650833
7958,0.001650958
7959,0.001651083
7960,0.00165125
7961,0.001651417
7962,0.001651583
7963,0.001651708
7964,0.001651833
7965,0.001651958
7966,0.001652125
7967,0.001652292
7968,0.001652458
7969,0.001652625
7970,0.001652708
7971,0.001652875
7972,0.001653
7973,0.001653167
7974,0.001653375
7975,0.0016535
7976,0.001653625
7977,0.001653792
7978,0.001653958
7979,0.001654083
7980,0.00165425
7981,0.001654417
7982,0.001654583
7983,0.001654708
7984,0.001654833
7985,0.001654958
7986,0.001655125
7987,0.001655292
7988,0.0016555
7989,0.001655625
7990,0.00165575
7991,0.001655917
7992,0.001656083
7993,0.00165625
7994,0.001656375
7995,0.0016565
7996,0.001656625
7997,0.00165675
7998,0.001656917
7999,0.001657125
8000,0.001657292
8001,0.001657458
8002,0.001657583
8003,0.001657667
8004,0.001657833
8005,0.001657958
8006,0.001658125
8007,0.001658292
8008,0.0016585
8009,0.001658625
8010,0.00165875
8011,0.001658875
8012,0.001659
8013,0.001659167
8014,0.001659375
8015,0.0016595
8016,0.001659625
8017,0.00165975
8018,0.001659917
8019,0.001660125
8020,0.001660292
8021,0.001660458
8022,0.001660583
8023,0.001660708
8024,0.001660875
8025,0.001662417
8026,0.001662625
8027,0.001662792
8028,0.001662958
8029,0.001663083
8030,0.001663208
8031,0.001663375
8032,0.0016635
8033,0.001663667
8034,0.001663875
8035,0.001664
8036,0.001664125
8037,0.00166425
8038,0.001664417
8039,0.001664583
8040,0.00166475
8041,0.001664875
8042,0.001665
8043,0.001665125
8044,0.00166525
8045,0.001665417
8046,0.001665625
8047,0.00166575
8048,0.001665875
8049,0.001666042
8050,0.001666167
8051,0.001666375
8052,0.001666542
8053,0.001666708
8054,0.001666875
8055,0.001667
8056,0.001667125
8057,0.00166725
8058,0.001667417
8059,0.001667625
8060,0.00166775
8061,0.001667875
8062,0.001668
8063,0.001668125
8064,0.001668292
8065,0.001668458
8066,0.001668625
8067,0.00166875
8068,0.001668917
8069,0.001669042
8070,0.001669208
8071,0.001669375
8072,0.001669542
8073,0.001669708
8074,0.001669833
8075,0.001669958
8076,0.001670083
8077,0.00167025
8078,0.001670417
8079,0.001670625
8080,0.00167075
8081,0.001670875
8082,0.001671
8083,0.001671167
8084,0.001671375
8085,0.0016715
8086,0.001671667
8087,0.001671833
8088,0.001671958
8089,0.001672083
8090,0.001672208
8091,0.001672375
8092,0.001672542
8093,0.001672708
8094,0.001672833
8095,0.001673
8096,0.001673125
8097,0.00167325
8098,0.001673417
8099,0.001673583
8100,0.00167375
8101,0.001673875
8102,0.001674
8103,0.001674125
8104,0.001674292
8105,0.0016745
8106,0.001674625
8107,0.001674792
8108,0.001674958
8109,0.001675083
8110,0.001675208
8111,0.001675375
8112,0.001675542
8113,0.001675708
8114,0.001675833
8115,0.001675958
8116,0.001676083
8117,0.00167625
8118,0.001676417
8119,0.001676583
8120,0.001676708
8121,0.001676875
8122,0.001677
8123,0.001677125
8124,0.001677292
8125,0.0016775
8126,0.001677625
8127,0.001677792
8128,0.001677958
8129,0.001678083
8130,0.001678208
8131,0.001678375
8132,0.001678542
8133,0.001678708
8134,0.001678833
8135,0.001678958
8136,0.001679125
8137,0.001679292
8138,0.001679458
8139,0.001679625
8140,0.00167975
8141,0.001679875
8142,0.00168
8143,0.001680125
8144,0.001680292
8145,0.0016805
8146,0.001680625
8147,0.001680792
8148,0.001680917
8149,0.001681125
8150,0.00168125
8151,0.001681417
8152,0.001681625
8153,0.00168175
8154,0.001681875
8155,0.001682
8156,0.001682125
8157,0.001682292
8158,0.001682542
8159,0.001682708
8160,0.001682833
8161,0.001682958
8162,0.001684625
8163,0.001684792
8164,0.001684958
8165,0.001685125
8166,0.00168525
8167,0.001685375
8168,0.001685542
8169,0.00168575
8170,0.001685875
8171,0.001686
8172,0.001686125
8173,0.00168625
8174,0.001686417
8175,0.001686625
8176,0.001686792
8177,0.001686958
8178,0.001687083
8179,0.00168725
8180,0.001687458
8181,0.001687625
8182,0.00168775
8183,0.001687875
8184,0.001688042
8185,0.001688208
8186,0.001688333
8187,0.0016885
8188,0.001688667
8189,0.001688833
8190,0.001688958
8191,0.001689125
8192,0.001689208
8193,0.001689375
8194,0.001689583
8195,0.001689708
8196,0.001689833
8197,0.001689958
8198,0.001690083
8199,0.001690208
8200,0.001690375
8201,0.001690542
8202,0.001690708
8203,0.001690833
8204,0.001690958
8205,0.001691125
8206,0.001691292
8207,0.0016915
8208,0.001691625
8209,0.001691792
8210,0.001691958
8211,0.001692083
8212,0.001692208
8213,0.001692375
8214,0.001692542
8215,0.001692708
8216,0.001692833
8217,0.001692958
8218,0.001693083
8219,0.001693208
8220,0.001693375
8221,0.001693542
8222,0.001693708
8223,0.001693833
8224,0.001694
8225,0.001694125
8226,0.001694292
8227,0.0016945
8228,0.001694625
8229,0.00169475
8230,0.001694875
8231,0.001695
8232,0.001695125
8233,0.001695292
8234,0.0016955
8235,0.001695625
8236,0.00169575
8237,0.001695875
8238,0.001696042
8239,0.001696208
8240,0.001696375
8241,0.001696542
8242,0.001696708
8243,0.001696833
8244,0.001696958
8245,0.001697083
8246,0.00169725
8247,0.001697417
8248,0.001697583
8249,0.001697708
8250,0.001697833
8251,0.001697958
8252,0.001698083
8253,0.00169825
8254,0.001698417
8255,0.001698583
8256,0.00169875
8257,0.001698875
8258,0.001699
8259,0.001699167
8260,0.001699375
8261,0.0016995
8262,0.001699625
8263,0.001699792
8264,0.001699958
8265,0.001700083
8266,0.00170025
8267,0.001700417
8268,0.001700583
8269,0.001700708
8270,0.001700875
8271,0.001701042
8272,0.00170125
8273,0.001701417
8274,0.001701583
8275,0.001701708
8276,0.001701833
8277,0.001701958
8278,0.001702083
8279,0.001702292
8280,0.001704042
8281,0.001704208
8282,0.001704375
8283,0.001704542
8284,0.001704708
8285,0.001704833
8286,0.001705
8287,0.001705083
8288,0.00170525
8289,0.001705417
8290,0.001705583
8291,0.001705708
8292,0.001705875
8293,0.001706
8294,0.001706125
8295,0.001706292
8296,0.0017065
8297,0.001706625
8298,0.001706792
8299,0.001706917
8300,0.001707125
8301,0.001707292
8302,0.001707458
8303,0.001707583
8304,0.001707708
8305,0.001707875
8306,0.001708
8307,0.001708125
8308,0.001708292
8309,0.0017085
8310,0.001708625
8311,0.00170875
8312,0.001708917
8313,0.001709083
8314,0.001709208
8315,0.001709375
8316,0.001709542
8317,0.001709708
8318,0.001709833
8319,0.001709958
8320,0.001710083
8321,0.001710292
8322,0.001710458
8323,0.001710625
8324,0.00171075
8325,0.001710875
8326,0.001711
8327,0.001711125
8328,0.001711292
8329,0.0017115
8330,0.001711625
8331,0.00171175
8332,0.001711875
8333,0.001712
8334,0.001712167
8335,0.001712375
8336,0.0017125
8337,0.001712625
8338,0.001712792
8339,0.001712958
8340,0.001713083
8341,0.00171325
8342,0.001713417
8343,0.001713583
8344,0.001713708
8345,0.001713833
8346,0.001714
8347,0.001714125
8348,0.001714292
8349,0.0017145
8350,0.001714625
8351,0.00171475
8352,0.001714875
8353,0.001715
8354,0.001715167
8355,0.001715375
8356,0.0017155
8357,0.001715625
8358,0.00171575
8359,0.001715875
8360,0.001716042
8361,0.00171625
8362,0.001716417
8363,0.001716583
8364,0.001716708
8365,0.001716833
8366,0.001717
8367,0.001717125
8368,0.001717292
8369,0.0017175
8370,0.001717625
8371,0.00171775
8372,0.001717875
8373,0.001718
8374,0.001718167
8375,0.001718375
8376,0.0017185
8377,0.001718625
8378,0.001718792
8379,0.001718958
8380,0.001719083
8381,0.00171925
8382,0.001719417
8383,0.001719583
8384,0.001719708
8385,0.001719875
8386,0.00172
8387,0.001720167
8388,0.001720375
8389,0.0017205
8390,0.001720625
8391,0.001720792
8392,0.001720958
8393,0.001721083
8394,0.00172125
8395,0.001721417
8396,0.001721583
8397,0.001721792
8398,0.001721958
8399,0.001722083
8400,0.00172225
8401,0.001722417
8402,0.001722583
8403,0.001722708
8404,0.001722833
8405,0.001722958
8406,0.001723083
8407,0.00172325
8408,0.001723417
8409,0.001723625
8410,0.00172375
8411,0.001723875
8412,0.001724
8413,0.001724167
8414,0.001724375
8415,0.0017245
8416,0.001724667
8417,0.001726375
8418,0.001726542
8419,0.001726708
8420,0.001726833
8421,0.001726958
8422,0.001727083
8423,0.00172725
8424,0.001727417
8425,0.001727625
8426,0.00172775
8427,0.001727875
8428,0.001728
8429,0.001728167
8430,0.001728375
8431,0.0017285
8432,0.001728625
8433,0.00172875
8434,0.001728875
8435,0.001729
8436,0.001729167
8437,0.001729375
8438,0.001729542
8439,0.001729708
8440,0.001729833
8441,0.001729958
8442,0.001730125
8443,0.001730292
8444,0.001730458
8445,0.001730583
8446,0.001730708
8447,0.001730833
8448,0.001731
8449,0.001731167
8450,0.001731375
8451,0.0017315
8452,0.001731625
8453,0.00173175
8454,0.001731917
8455,0.001732083
8456,0.00173225
8457,0.001732375
8458,0.0017325
8459,0.001732667
8460,0.001732833
8461,0.001732958
8462,0.001733125
8463,0.001733292
8464,0.001733458
8465,0.001733583
8466,0.00173375
8467,0.001733875
8468,0.001734
8469,0.001734167
8470,0.001734375
8471,0.0017345
8472,0.001734625
8473,0.00173475
8474,0.001734917
8475,0.001735125
8476,0.00173525
8477,0.001735417
8478,0.001735583
8479,0.001735708
8480,0.001735875
8481,0.001736
8482,0.001736167
8483,0.001736375
8484,0.0017365
8485,0.001736625
8486,0.001736792
8487,0.001736958
8488,0.001737083
8489,0.00173725
8490,0.001737417
8491,0.001737583
8492,0.001737708
8493,0.001737833
8494,0.001738
8495,0.001738125
8496,0.00173825
8497,0.001738458
8498,0.001738583
8499,0.001738708
8500,0.001738833
8501,0.001739
8502,0.001739125
8503,0.001739292
8504,0.0017395
8505,0.001739625
8506,0.00173975
8507,0.001739875
8508,0.001740042
8509,0.00174025
8510,0.001740375
8511,0.001740542
8512,0.001740708
8513,0.001740833
8514,0.001740958
8515,0.001741083
8516,0.00174125
8517,0.001741417
8518,0.001741583
8519,0.001741708
8520,0.001741833
8521,0.001742
8522,0.001742167
8523,0.001742333
8524,0.001742458
8525,0.001742625
8526,0.00174275
8527,0.001742875
8528,0.001743
8529,0.001743167
8530,0.001743375
8531,0.0017435
8532,0.001743625
8533,0.00174375
8534,0.001743917
8535,0.001745625
8536,0.001745792
8537,0.001745958
8538,0.001746083
8539,0.00174625
8540,0.001746375
8541,0.001746542
8542,0.00174675
8543,0.001746875
8544,0.001747
8545,0.001747125
8546,0.00174725
8547,0.001747375
8548,0.001747542
8549,0.00174775
8550,0.001747875
8551,0.001748042
8552,0.001748208
8553,0.001748333
8554,0.0017485
8555,0.001748667
8556,0.001748833
8557,0.001749
8558,0.001749125
8559,0.001749208
8560,0.001749333
8561,0.0017495
8562,0.001749667
8563,0.001749833
8564,0.001749958
8565,0.001750083
8566,0.001750208
8567,0.001750375
8568,0.001750542
8569,0.001750708
8570,0.001750833
8571,0.001750958
8572,0.001751083
