iteration,elapsed_seconds
15968,0.013811124
15969,0.013811741
15970,0.013812378
15971,0.013813017
15972,0.013815479
15973,0.013816102
15974,0.013816727
15975,0.01381735
15976,0.01381797
15977,0.013818589
15978,0.013819208
15979,0.013819829
15980,0.013820447
15981,0.01382106
15982,0.013821679
15983,0.013822315
15984,0.013822928
15985,0.013823547
15986,0.01382417
15987,0.013824788
15988,0.013825411
15989,0.014604387
15990,0.014605709
15991,0.014606496
15992,0.014607179
15993,0.014607812
15994,0.014608432
15995,0.014609055
15996,0.014609672
15997,0.014610294
15998,0.014610935
15999,0.014611564
16000,0.014612189
16001,0.014612825
16002,0.014617072
16003,0.014617853
16004,0.014618492
16005,0.014619117
16006,0.014619742
16007,0.014620369
16008,0.014620989
16009,0.014621615
16010,0.014622233
16011,0.014622854
16012,0.014623475
16013,0.014624097
16014,0.014624721
16015,0.014625349
16016,0.014625972
16017,0.014626592
16018,0.01462721
16019,0.014627832
16020,0.014628456
16021,0.014629081
16022,0.014629703
16023,0.014641646
16024,0.01464238
16025,0.014643
16026,0.014643625
16027,0.014644245
16028,0.01464487
16029,0.014645491
16030,0.014646119
16031,0.014646746
16032,0.014647361
16033,0.014647986
16034,0.014648728
16035,0.014651115
16036,0.01465175
16037,0.014652378
16038,0.014653006
16039,0.014653632
16040,0.014654257
16041,0.014654879
16042,0.01465552
16043,0.014656149
16044,0.014656775
16045,0.014657396
16046,0.014658016
16047,0.014658644
16048,0.014659268
16049,0.014660028
16050,0.014660651
16051,0.014661279
16052,0.014661899
16053,0.014662519
16054,0.014663138
16055,0.014663759
16056,0.014664399
16057,0.014665019
16058,0.014665662
16059,0.014666286
16060,0.014666915
16061,0.014667533
16062,0.014668152
16063,0.014668776
16064,0.014669398
16065,0.014672823
16066,0.014673485
16067,0.014674136
16068,0.014674773
16069,0.014675406
16070,0.014676033
16071,0.014676692
16072,0.014677317
16073,0.014677949
16074,0.014678572
16075,0.014679195
16076,0.014679818
16077,0.014680439
16078,0.014681062
16079,0.014681685
16080,0.014682309
16081,0.014682931
16082,0.014683557
16083,0.014684208
16084,0.014684836
16085,0.01468546
16086,0.014686084
16087,0.014686709
16088,0.014687342
16089,0.014687971
16090,0.014688616
16091,0.014689239
16092,0.014689866
16093,0.014690496
16094,0.014691191
16095,0.014691842
16096,0.01469252
16097,0.014693206
16098,0.014695421
16099,0.014696054
16100,0.014696686
16101,0.014697316
16102,0.014697944
16103,0.014698572
16104,0.014699202
16105,0.014699826
16106,0.014700456
16107,0.014701086
16108,0.014701713
16109,0.014702336
16110,0.014702964
16111,0.014703588
16112,0.014704214
16113,0.014704833
16114,0.014705454
16115,0.014706077
16116,0.014706697
16117,0.014707319
16118,0.01470795
16119,0.014708575
16120,0.014709206
16121,0.014709833
16122,0.014710461
16123,0.014711086
16124,0.014711703
16125,0.014712339
16126,0.014712959
16127,0.01471358
16128,0.014715903
16129,0.014716552
16130,0.014717179
16131,0.014717808
16132,0.014718426
16133,0.014719046
16134,0.014719669
16135,0.014720286
16136,0.014720903
16137,0.014721519
16138,0.014722139
16139,0.014722753
16140,0.014723368
16141,0.014723994
16142,0.014724612
16143,0.01472523
16144,0.014725846
16145,0.014726463
16146,0.014727086
16147,0.014727708
16148,0.014728326
16149,0.014728945
16150,0.014729565
16151,0.014730183
16152,0.014730806
16153,0.014731429
16154,0.014732052
16155,0.014732675
16156,0.014733299
16157,0.014733925
16158,0.014734542
16159,0.014735165
16160,0.014735813
16161,0.014737846
16162,0.014738478
16163,0.014739112
16164,0.014739733
16165,0.014740362
16166,0.014740985
16167,0.014741604
16168,0.014742226
16169,0.014742854
16170,0.014743472
16171,0.014744099
16172,0.014744722
16173,0.014745339
16174,0.014745954
16175,0.014746566
16176,0.014747186
16177,0.014747804
16178,0.014748429
16179,0.014749046
16180,0.014749666
16181,0.014750286
16182,0.014750909
16183,0.014751526
16184,0.014752146
16185,0.014752767
16186,0.014753393
16187,0.014754019
16188,0.014754641
16189,0.01475526
16190,0.014755881
16191,0.014758039
16192,0.014758666
16193,0.014759288
16194,0.014759905
16195,0.014760531
16196,0.01476115
16197,0.014761771
16198,0.014762394
16199,0.014763021
16200,0.014763648
16201,0.014764274
16202,0.014764901
16203,0.014765524
16204,0.014766145
16205,0.014766772
16206,0.014767395
16207,0.014768015
16208,0.014768649
16209,0.01476927
16210,0.014769893
16211,0.014770508
16212,0.014771124
16213,0.014771744
16214,0.01477237
16215,0.014772989
16216,0.014773629
16217,0.014774252
16218,0.014774868
16219,0.014775488
16220,0.014776109
16221,0.014776728
16222,0.014777347
16223,0.01477802
16224,0.014780281
16225,0.014780919
16226,0.014781558
16227,0.01478219
16228,0.014782818
16229,0.014783439
16230,0.014784059
16231,0.014784683
16232,0.014785306
16233,0.014785934
16234,0.014786555
16235,0.014787182
16236,0.014787808
16237,0.01478843
16238,0.014789053
16239,0.014789674
16240,0.014790288
16241,0.01479091
16242,0.014791526
16243,0.014792152
16244,0.014792774
16245,0.014793397
16246,0.014794019
16247,0.014794642
16248,0.014795261
16249,0.014795885
16250,0.014796501
16251,0.014797126
16252,0.01479775
16253,0.014798377
16254,0.01480039
16255,0.014801022
16256,0.01480165
16257,0.014802276
16258,0.014802896
16259,0.014803533
16260,0.014804159
16261,0.014804787
16262,0.014805416
16263,0.014806046
16264,0.014806673
16265,0.014807305
16266,0.014807931
16267,0.014808555
16268,0.014809179
16269,0.014809807
16270,0.014810428
16271,0.014811049
16272,0.014811665
16273,0.014812286
16274,0.01481292
16275,0.014813542
16276,0.014814167
16277,0.01481479
16278,0.014815406
16279,0.014816039
16280,0.014816666
16281,0.014817288
16282,0.014817908
16283,0.014818523
16284,0.01481914
16285,0.014819758
16286,0.014820419
16287,0.014822628
16288,0.014823266
16289,0.014823901
16290,0.014824525
16291,0.014825147
16292,0.014825772
16293,0.014826389
16294,0.014827012
16295,0.014827635
16296,0.014828503
16297,0.014829128
16298,0.014829748
16299,0.014830368
16300,0.014830988
16301,0.014831609
16302,0.01483223
16303,0.014832853
16304,0.014833479
16305,0.01483409
16306,0.014834716
16307,0.014835446
16308,0.014836066
16309,0.014836688
16310,0.014837311
16311,0.014837938
16312,0.014838554
16313,0.014839193
16314,0.014839818
16315,0.014840435
16316,0.014841058
16317,0.014843173
16318,0.014843808
16319,0.014844436
16320,0.014845058
16321,0.014845679
16322,0.014846296
16323,0.014846945
16324,0.014847565
16325,0.014848196
16326,0.014848821
16327,0.014849443
16328,0.01485009
16329,0.014850718
16330,0.014851343
16331,0.014851968
16332,0.014852595
16333,0.01485322
16334,0.014853841
16335,0.014854465
16336,0.014855088
16337,0.014855725
16338,0.014856352
16339,0.014856976
16340,0.014857595
16341,0.014858217
16342,0.014858837
16343,0.014859459
16344,0.014860084
16345,0.014860726
16346,0.014861352
16347,0.014861972
16348,0.014862597
16349,0.014863257
16350,0.014865261
16351,0.014865908
16352,0.014866532
16353,0.014867152
16354,0.014867776
16355,0.014868398
16356,0.014869027
16357,0.014869646
16358,0.014870272
16359,0.014870894
16360,0.014871519
16361,0.014872145
16362,0.01487277
16363,0.014873386
16364,0.01487401
16365,0.014874629
16366,0.014875267
16367,0.014875888
16368,0.014876511
16369,0.014877126
16370,0.014877746
16371,0.014878366
16372,0.014878988
16373,0.014879609
16374,0.014880231
16375,0.014880853
16376,0.014881476
16377,0.014882104
16378,0.01488273
16379,0.014883372
16380,0.014885459
16381,0.014886094
16382,0.014886721
16383,0.014888898
16384,0.014889614
16385,0.014890245
16386,0.01489087
16387,0.014891492
16388,0.014892117
16389,0.014892736
16390,0.014893359
16391,0.014893979
16392,0.014894603
16393,0.01489523
16394,0.014895858
16395,0.014896477
16396,0.014897096
16397,0.014897717
16398,0.014898343
16399,0.014898966
16400,0.014899592
16401,0.014900212
16402,0.014900838
16403,0.014901463
16404,0.014902086
16405,0.01490271
16406,0.014903333
16407,0.014903959
16408,0.014904581
16409,0.014905211
16410,0.014905938
16411,0.014906568
16412,0.014907228
16413,0.014909331
16414,0.014909963
16415,0.014910593
16416,0.014911221
16417,0.014911839
16418,0.014912459
16419,0.014913084
16420,0.014913699
16421,0.014914316
16422,0.014914935
16423,0.014915554
16424,0.014916176
16425,0.014916815
16426,0.014917436
16427,0.014918054
16428,0.014918671
16429,0.014919291
16430,0.014919999
16431,0.014920619
16432,0.014921236
16433,0.014921859
16434,0.01492248
16435,0.014923102
16436,0.014923725
16437,0.014924346
16438,0.014924969
16439,0.014925588
16440,0.014926201
16441,0.01492682
16442,0.01492744
16443,0.014929608
16444,0.014930245
16445,0.014930891
16446,0.014931512
16447,0.014932133
16448,0.014932779
16449,0.014933397
16450,0.014934013
16451,0.01493463
16452,0.014935249
16453,0.014935867
16454,0.014936492
16455,0.014937118
16456,0.014937736
16457,0.014938356
16458,0.014939004
16459,0.014939621
16460,0.014940241
16461,0.014940868
16462,0.014941492
16463,0.014942116
16464,0.014942739
16465,0.014943358
16466,0.014943992
16467,0.014944659
16468,0.014945279
16469,0.0149459
16470,0.014946526
16471,0.014947147
16472,0.014947776
16473,0.014948396
16474,0.014949018
16475,0.014949674
16476,0.014951781
16477,0.014952418
16478,0.014953043
16479,0.014953671
16480,0.014954293
16481,0.014954922
16482,0.01495556
16483,0.014956178
16484,0.014956804
16485,0.014957423
16486,0.014958044
16487,0.014958661
16488,0.014959279
16489,0.0149599
16490,0.014960519
16491,0.014961136
16492,0.014961759
16493,0.014962381
16494,0.014962997
16495,0.014963636
16496,0.014964259
16497,0.014964875
16498,0.014965505
16499,0.014966131
16500,0.014966755
16501,0.014967376
16502,0.014967998
16503,0.014968621
16504,0.014969252
16505,0.014969878
16506,0.014972687
16507,0.014973327
16508,0.01497396
16509,0.014974583
16510,0.014975213
16511,0.014975862
16512,0.01497653
16513,0.014977158
16514,0.014977782
16515,0.014978409
16516,0.014979033
16517,0.014979657
16518,0.014980281
16519,0.014980898
16520,0.014981523
16521,0.014982147
16522,0.014982779
16523,0.014983404
16524,0.014984018
16525,0.014984639
16526,0.014985259
16527,0.014985887
16528,0.014986508
16529,0.014987151
16530,0.014987783
16531,0.014988406
16532,0.014989027
16533,0.014989648
16534,0.014990274
16535,0.014990902
16536,0.014991522
16537,0.014992141
16538,0.014992795
16539,0.014994924
16540,0.014995556
16541,0.014996188
16542,0.014996814
16543,0.014997441
16544,0.01499807
16545,0.014998689
16546,0.014999313
16547,0.014999933
16548,0.01500055
16549,0.015001174
16550,0.01500179
16551,0.015002416
16552,0.015003033
16553,0.015003649
16554,0.015004266
16555,0.015004901
16556,0.015005527
16557,0.015006146
16558,0.015006771
16559,0.015007387
16560,0.015008006
16561,0.015008627
16562,0.015009251
16563,0.015009874
16564,0.015010494
16565,0.015011114
16566,0.015011734
16567,0.015012351
16568,0.015012973
16569,0.015015079
16570,0.015015712
16571,0.015016341
16572,0.01501696
16573,0.015017576
16574,0.015018198
16575,0.015018814
16576,0.015019438
16577,0.015020053
16578,0.015020679
16579,0.015021299
16580,0.015021923
16581,0.015022546
16582,0.015023167
16583,0.015023795
16584,0.015024419
16585,0.01502504
16586,0.015025672
16587,0.015026298
16588,0.015026919
16589,0.015027543
16590,0.01502817
16591,0.01502879
16592,0.015029413
16593,0.015030036
16594,0.015030654
16595,0.015031279
16596,0.015031904
16597,0.015032546
16598,0.015033211
16599,0.015041017
16600,0.015041666
16601,0.015042347
16602,0.015044528
16603,0.015045165
16604,0.015045801
16605,0.015046432
16606,0.015047058
16607,0.015047686
16608,0.015048312
16609,0.015048941
16610,0.015049566
16611,0.015050194
16612,0.015050817
16613,0.015051444
16614,0.015052068
16615,0.01505269
16616,0.01505333
16617,0.015053951
16618,0.015054575
16619,0.015055197
16620,0.01505582
16621,0.015056444
16622,0.015057069
16623,0.015057694
16624,0.015058317
16625,0.015058938
16626,0.015059554
16627,0.015060176
16628,0.015060794
16629,0.015061417
16630,0.01506204
16631,0.015062664
16632,0.015064807
16633,0.015065444
16634,0.015066073
16635,0.015066699
16636,0.015067323
16637,0.015067944
16638,0.015068559
16639,0.015069183
16640,0.0150698
16641,0.015070423
16642,0.015071037
16643,0.015071659
16644,0.015072279
16645,0.015072903
16646,0.015073533
16647,0.015074156
16648,0.015074779
16649,0.015075424
16650,0.015076047
16651,0.015076672
16652,0.015077297
16653,0.015077919
16654,0.015078543
16655,0.015079163
16656,0.015079787
16657,0.015080404
16658,0.015081031
16659,0.015081671
16660,0.015082289
16661,0.015082912
16662,0.015083532
16663,0.015084152
16664,0.015084806
16665,0.015087309
16666,0.015087942
16667,0.015088573
16668,0.015089217
16669,0.015089853
16670,0.015090474
16671,0.015091095
16672,0.01509171
16673,0.01509233
16674,0.015092946
16675,0.015093565
16676,0.015094181
16677,0.015094799
16678,0.015095415
16679,0.015096032
16680,0.01509665
16681,0.01509727
16682,0.01509789
16683,0.01509851
16684,0.015099127
16685,0.015099742
16686,0.015100364
16687,0.01510098
16688,0.0151016
16689,0.015102217
16690,0.01510284
16691,0.015103459
16692,0.015104074
16693,0.015104691
16694,0.015105313
16695,0.015107681
16696,0.015108319
16697,0.015108952
16698,0.015109582
16699,0.015110211
16700,0.015110835
16701,0.01511146
16702,0.015112086
16703,0.015112708
16704,0.015113332
16705,0.01511395
16706,0.015114571
16707,0.015115191
16708,0.015115811
16709,0.015116431
16710,0.015117046
16711,0.015117667
16712,0.015118286
16713,0.01511891
16714,0.01511953
16715,0.015120152
16716,0.01512077
16717,0.015121389
16718,0.015122006
16719,0.015122627
16720,0.015123247
16721,0.015123866
16722,0.015124486
16723,0.015125112
16724,0.01513643
16725,0.015137078
16726,0.0151377
16727,0.015138359
16728,0.015140532
16729,0.015141162
16730,0.015141784
16731,0.015142406
16732,0.015143028
16733,0.015143654
16734,0.015144279
16735,0.0151449
16736,0.01514553
16737,0.015146152
16738,0.015146777
16739,0.015147398
16740,0.015148023
16741,0.015148677
16742,0.015149313
16743,0.015149932
16744,0.015150559
16745,0.015151186
16746,0.015151804
16747,0.015152424
16748,0.015153042
16749,0.015153663
16750,0.015154283
16751,0.015154927
16752,0.015155548
16753,0.01515618
16754,0.015156801
16755,0.015157426
16756,0.015158049
16757,0.015158696
16758,0.015160884
16759,0.015161539
16760,0.01516217
16761,0.015162799
16762,0.015163426
16763,0.015164053
16764,0.015164697
16765,0.015165328
16766,0.015165966
16767,0.015166587
16768,0.015167211
16769,0.015167836
16770,0.015168464
16771,0.015169087
16772,0.015169719
16773,0.015170347
16774,0.015170972
16775,0.015171598
16776,0.015172228
16777,0.015172846
16778,0.015173474
16779,0.015174097
16780,0.015174719
16781,0.01517534
16782,0.01517597
16783,0.01517662
16784,0.015177243
16785,0.015177861
16786,0.015178486
16787,0.015179106
16788,0.015179745
16789,0.015180367
16790,0.01518102
16791,0.015183144
16792,0.015183777
16793,0.015184407
16794,0.01518503
16795,0.01518565
16796,0.015186273
16797,0.015186899
16798,0.015187525
16799,0.015188146
16800,0.015188773
16801,0.015189393
16802,0.015190013
16803,0.015190637
16804,0.015191266
16805,0.015191893
16806,0.015192523
16807,0.015193147
16808,0.015193767
16809,0.015194393
16810,0.015195016
16811,0.015195652
16812,0.015196271
16813,0.015196891
16814,0.015197513
16815,0.015198143
16816,0.015198769
16817,0.015199392
16818,0.015200018
16819,0.015200643
16820,0.015201267
16821,0.015203784
16822,0.015204414
16823,0.015205036
16824,0.015205652
16825,0.015206277
16826,0.015206894
16827,0.015207517
16828,0.015208143
16829,0.015208764
16830,0.015209388
16831,0.015210009
16832,0.01521063
16833,0.015211255
16834,0.015211876
16835,0.015212498
16836,0.015213119
16837,0.015213739
16838,0.015214359
16839,0.015215005
16840,0.015215636
16841,0.015216268
16842,0.015216885
16843,0.015217529
16844,0.015218151
16845,0.015218799
16846,0.015219422
16847,0.015220046
16848,0.015220666
16849,0.01522129
16850,0.015221916
16851,0.015222549
16852,0.015223179
16853,0.015223839
16854,0.015225933
16855,0.015226586
16856,0.015227217
16857,0.015227846
16858,0.015228466
16859,0.015229103
16860,0.015229724
16861,0.015230353
16862,0.015230982
16863,0.015231609
16864,0.015232233
16865,0.015232859
16866,0.015233485
16867,0.015234107
16868,0.015234748
16869,0.01523537
16870,0.015235993
16871,0.015236614
16872,0.01523725
16873,0.015237872
16874,0.015238498
16875,0.015239117
16876,0.015239733
16877,0.015240376
16878,0.015240994
16879,0.015241622
16880,0.015242244
16881,0.015242864
16882,0.015243486
16883,0.015244135
16884,0.015246666
16885,0.01524732
16886,0.015247945
16887,0.01525195
16888,0.015252605
16889,0.01525325
16890,0.015253892
16891,0.015254531
16892,0.015256783
16893,0.015257443
16894,0.015258086
16895,0.01526013
16896,0.015260766
16897,0.015261397
16898,0.015262028
16899,0.01526265
16900,0.01526327
16901,0.015263892
16902,0.015264512
16903,0.015265133
16904,0.015265754
16905,0.01526637
16906,0.015266986
16907,0.015267601
16908,0.01526823
16909,0.015268849
16910,0.015269465
16911,0.015270084
16912,0.015270707
16913,0.015271325
16914,0.015271943
16915,0.015272566
16916,0.015273225
16917,0.015278733
16918,0.015279382
16919,0.015280026
16920,0.015280664
16921,0.015281292
16922,0.015281911
16923,0.01528253
16924,0.01528315
16925,0.01528378
16926,0.01528441
16927,0.015285033
16928,0.015285658
16929,0.01528628
16930,0.015286895
16931,0.015287523
16932,0.015288146
16933,0.015288765
16934,0.015289406
16935,0.015290027
16936,0.01529065
16937,0.015291275
16938,0.015291898
16939,0.015292517
16940,0.015293139
16941,0.015293763
16942,0.015294403
16943,0.01529502
16944,0.01529564
16945,0.015296261
16946,0.015296883
16947,0.01529979
16948,0.01530043
16949,0.015301063
16950,0.015301692
16951,0.015302319
16952,0.015302952
16953,0.015303595
16954,0.015304222
16955,0.015304844
16956,0.015305474
16957,0.015306097
16958,0.015306719
16959,0.015307339
16960,0.015307959
16961,0.015308583
16962,0.015309205
16963,0.015309823
16964,0.015310442
16965,0.015311066
16966,0.015311692
16967,0.015312314
16968,0.015312933
16969,0.015313559
16970,0.015314179
16971,0.015314821
16972,0.01531544
16973,0.01531607
16974,0.01531669
16975,0.015317313
16976,0.01531793
16977,0.015318552
16978,0.015319177
16979,0.015319831
16980,0.0153222
16981,0.015322829
16982,0.015323452
16983,0.015324072
16984,0.015324693
16985,0.015325311
16986,0.015325934
16987,0.015326557
16988,0.015327183
16989,0.015327806
16990,0.015328429
16991,0.015329066
16992,0.01532969
16993,0.015330313
16994,0.015330936
16995,0.015331559
16996,0.015332182
16997,0.015332808
16998,0.01533343
16999,0.015334051
17000,0.015334672
17001,0.015335297
17002,0.015335917
17003,0.015336533
17004,0.015337155
17005,0.015337783
17006,0.015338406
17007,0.015339026
17008,0.015339649
17009,0.015340263
17010,0.015342582
17011,0.015343219
17012,0.015343853
17013,0.015344473
17014,0.015345095
17015,0.015345713
17016,0.015346339
17017,0.015346967
17018,0.015347586
17019,0.015348204
17020,0.015348826
17021,0.015349451
17022,0.015350073
17023,0.015350692
17024,0.015351311
17025,0.015351933
17026,0.015352556
17027,0.015353203
17028,0.015353825
17029,0.01535445
17030,0.015355096
17031,0.015355717
17032,0.015356338
17033,0.015356963
17034,0.015357599
17035,0.015358221
17036,0.015358861
17037,0.015359489
17038,0.01536011
17039,0.01536073
17040,0.015361352
17041,0.015361974
17042,0.015362632
17043,0.015365036
17044,0.015365672
17045,0.015366306
17046,0.015366932
17047,0.015367557
17048,0.015368183
17049,0.01536881
17050,0.015369433
17051,0.015370059
17052,0.015370686
17053,0.015371305
17054,0.015371929
17055,0.015372548
17056,0.015373171
17057,0.015373794
17058,0.015374413
17059,0.015375032
17060,0.015375653
17061,0.015376273
17062,0.015376896
17063,0.015377511
17064,0.01537813
17065,0.015378751
17066,0.015379374
17067,0.015379998
17068,0.01538062
17069,0.015381239
17070,0.015381859
17071,0.015382503
17072,0.015383129
17073,0.015396201
17074,0.015397512
17075,0.015398146
17076,0.015398774
17077,0.015399402
17078,0.015400026
17079,0.01540065
17080,0.015401272
17081,0.015401903
17082,0.01540254
17083,0.015403159
17084,0.015403783
17085,0.015404401
17086,0.015405019
17087,0.015405639
17088,0.015406258
17089,0.015406876
17090,0.015407497
17091,0.01540811
17092,0.015408763
17093,0.015409382
17094,0.01541001
17095,0.01541063
17096,0.015411251
17097,0.015411876
17098,0.015412492
17099,0.015413114
17100,0.015413738
17101,0.015414356
17102,0.015415005
17103,0.01541563
17104,0.015416248
17105,0.015416905
17106,0.015419393
17107,0.015420026
17108,0.015420651
17109,0.015421272
17110,0.015421888
17111,0.015422506
17112,0.015423126
17113,0.015423749
17114,0.01542437
17115,0.015425005
17116,0.015425623
17117,0.015426247
17118,0.015426868
17119,0.015427509
17120,0.015428128
17121,0.015428751
17122,0.015429372
17123,0.015429998
17124,0.015430618
17125,0.015431235
17126,0.015431877
17127,0.015432496
17128,0.015433111
17129,0.015433729
17130,0.015434343
17131,0.015434961
17132,0.015435583
17133,0.015436203
17134,0.015436823
17135,0.015437446
17136,0.015439679
17137,0.015440312
17138,0.015440938
17139,0.015441558
17140,0.015442179
17141,0.015442803
17142,0.015443422
17143,0.015444041
17144,0.015444659
17145,0.015445281
17146,0.0154459
17147,0.015446516
17148,0.01544713
17149,0.015447745
17150,0.015448363
17151,0.015448979
17152,0.015449599
17153,0.015450212
17154,0.01545083
17155,0.015451447
17156,0.015452065
17157,0.015452685
17158,0.015453302
17159,0.015453916
17160,0.015454532
17161,0.015455152
17162,0.015481148
17163,0.015482547
17164,0.015483419
17165,0.015484254
17166,0.015485206
17167,0.015486036
17168,0.015486905
17169,0.015490552
17170,0.015491446
17171,0.015492285
17172,0.01549346
17173,0.015494372
17174,0.015495422
17175,0.015496406
17176,0.015497619
17177,0.015498469
17178,0.015499428
17179,0.015500309
17180,0.015501584
17181,0.015502452
17182,0.015503499
17183,0.015506176
17184,0.015506834
17185,0.015507487
17186,0.015508119
17187,0.015508757
17188,0.015509381
17189,0.015510002
17190,0.015510625
17191,0.015511246
17192,0.015511862
17193,0.015512483
17194,0.015513106
17195,0.015513719
17196,0.015514334
17197,0.01551495
17198,0.015515571
17199,0.015517819
17200,0.015518455
17201,0.01551908
17202,0.01551971
17203,0.015520334
17204,0.015520956
17205,0.015521582
17206,0.015522208
17207,0.015522832
17208,0.015523452
17209,0.015524081
17210,0.015524702
17211,0.015525326
17212,0.015525939
17213,0.015526563
17214,0.015527185
17215,0.015527803
17216,0.015528425
17217,0.015529048
17218,0.015529671
17219,0.015530288
17220,0.015530912
17221,0.01553154
17222,0.015532166
17223,0.015532786
17224,0.015533409
17225,0.015534029
17226,0.015534645
17227,0.015535269
17228,0.015535888
17229,0.015536512
17230,0.015537143
17231,0.015537797
17232,0.015540516
17233,0.015541146
17234,0.015541771
17235,0.015542392
17236,0.015543012
17237,0.015543633
17238,0.015544249
17239,0.015544866
17240,0.015545483
17241,0.015546106
17242,0.015546726
17243,0.015547352
17244,0.015547972
17245,0.015548599
17246,0.015549222
17247,0.015549839
17248,0.015550459
17249,0.015551084
17250,0.015551713
17251,0.015552342
17252,0.015552969
17253,0.015553599
17254,0.015554226
17255,0.015554849
17256,0.015555469
17257,0.015556092
17258,0.015556718
17259,0.01555734
17260,0.015557968
17261,0.01555859
17262,0.015560909
17263,0.015561556
17264,0.015562186
17265,0.015562812
17266,0.015563436
17267,0.015564059
17268,0.015564689
17269,0.015565312
17270,0.015565935
17271,0.01556656
17272,0.015567176
17273,0.015567824
17274,0.015568451
17275,0.01556907
17276,0.015569692
17277,0.015570311
17278,0.015570935
17279,0.015571563
17280,0.015572182
17281,0.015572802
17282,0.015573419
17283,0.015574036
17284,0.015574656
17285,0.015575274
17286,0.015575895
17287,0.015576512
17288,0.015577133
17289,0.015577756
17290,0.015578376
17291,0.015578999
17292,0.015579621
17293,0.015580246
17294,0.015580899
17295,0.015582974
17296,0.015583606
17297,0.015584236
17298,0.015584856
17299,0.015585474
17300,0.015586097
17301,0.015586719
17302,0.015587362
17303,0.015587999
17304,0.015588616
17305,0.015589232
17306,0.015589852
17307,0.015590474
17308,0.015591096
17309,0.015591716
17310,0.015592334
17311,0.015592956
17312,0.015593579
17313,0.015594192
17314,0.015594809
17315,0.015595428
17316,0.015596051
17317,0.015596671
17318,0.015597293
17319,0.015597912
17320,0.015598532
17321,0.015599148
17322,0.015599766
17323,0.015600403
17324,0.01560104
17325,0.015603152
17326,0.01560378
17327,0.015604402
17328,0.015605019
17329,0.015605638
17330,0.015606259
17331,0.015606873
17332,0.01560749
17333,0.015608111
17334,0.015608731
17335,0.015609352
17336,0.015609971
17337,0.015610592
17338,0.01561124
17339,0.015611856
17340,0.015612479
17341,0.015613097
17342,0.015613715
17343,0.015614344
17344,0.015614963
17345,0.015615582
17346,0.015616203
17347,0.015616824
17348,0.015617443
17349,0.015618061
17350,0.015618682
17351,0.015619301
17352,0.015619917
17353,0.015620535
17354,0.015621152
17355,0.015621773
17356,0.015622399
17357,0.015623057
17358,0.015625566
17359,0.015626191
17360,0.015626819
17361,0.015627446
17362,0.015628069
17363,0.015628688
17364,0.015629329
17365,0.015629952
17366,0.015630577
17367,0.015631206
17368,0.015631836
17369,0.015632459
17370,0.01563308
17371,0.015633699
17372,0.015634322
17373,0.015634946
17374,0.015635566
17375,0.015636186
17376,0.015636812
17377,0.01563743
17378,0.015638059
17379,0.015638679
17380,0.015639292
17381,0.015639915
17382,0.015640537
17383,0.015641153
17384,0.015641775
17385,0.015642415
17386,0.015643037
17387,0.015643655
17388,0.015645779
17389,0.015646415
17390,0.015647046
17391,0.015647672
17392,0.015648292
17393,0.01564897
17394,0.015649594
17395,0.015650219
17396,0.015650847
17397,0.015651462
17398,0.015652082
17399,0.015652706
17400,0.01565332
17401,0.015653939
17402,0.015654568
17403,0.015655185
17404,0.015655802
17405,0.015656419
17406,0.015657038
17407,0.015659172
17408,0.015659799
17409,0.015660422
17410,0.015661066
17411,0.015661683
17412,0.015662299
17413,0.015662919
17414,0.01566356
17415,0.015664179
17416,0.015664795
17417,0.015665416
17418,0.015666039
17419,0.015666684
17420,0.015667339
17421,0.015669386
17422,0.015670015
17423,0.015670645
17424,0.015671271
17425,0.015684212
17426,0.015684862
17427,0.015685486
17428,0.015686106
17429,0.015686726
17430,0.015687347
17431,0.015687968
17432,0.015688581
17433,0.015689195
17434,0.015689812
17435,0.015690436
17436,0.015691055
17437,0.015691677
17438,0.015692295
17439,0.015692915
17440,0.015693535
17441,0.015694159
17442,0.015694779
17443,0.015695397
17444,0.015696014
17445,0.015696639
17446,0.015697253
17447,0.015697867
17448,0.015698479
17449,0.015699099
17450,0.015699712
17451,0.015701848
17452,0.015702479
17453,0.015703102
17454,0.015703726
17455,0.015704347
17456,0.01570498
17457,0.015705617
17458,0.015706239
17459,0.015706859
17460,0.015707475
17461,0.015708099
17462,0.015708719
17463,0.015709335
17464,0.015709952
17465,0.015710569
17466,0.015711188
17467,0.015711812
17468,0.015712437
17469,0.015713053
17470,0.015713671
17471,0.015714292
17472,0.015714912
17473,0.015715528
17474,0.015716149
17475,0.015716912
17476,0.015717532
17477,0.015718149
17478,0.015718766
17479,0.015719386
17480,0.015719999
17481,0.015720618
17482,0.015721235
17483,0.015721886
17484,0.015723991
17485,0.015724618
17486,0.015725236
17487,0.015725865
17488,0.015726486
17489,0.015727112
17490,0.015727747
17491,0.015728365
17492,0.015729037
17493,0.015729742
17494,0.015730359
17495,0.015730972
17496,0.015731588
17497,0.015732206
17498,0.01573282
17499,0.015733435
17500,0.015734055
17501,0.015734671
17502,0.015735289
17503,0.015735919
17504,0.015736566
17505,0.015737187
17506,0.015737805
17507,0.015738422
17508,0.015739039
17509,0.015739662
17510,0.01574028
17511,0.015740897
17512,0.015741516
17513,0.01574214
17514,0.015745068
17515,0.015745706
17516,0.015746334
17517,0.015746962
17518,0.015747588
17519,0.01574821
17520,0.015748831
17521,0.015749452
